SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-28-2019,Single Family Residential,2522 E Shore Dr Lot 50 & 51,Portage,MI,49002,460000,3,2.0,K20 - South Portage,2462,10018,1980,309,187,,Sold,,,http://www.redfin.com/MI/Portage/2522-E-Shore-Dr-49002/unit-50-51/home/160702228,SW Michigan MLS,19008975,N,Y,42.1882551,-85.5591718
PAST SALE,June-17-2019,Single Family Residential,2582 Portside Ave,Portage,MI,49002,237412,4,2.5,K20 - South Portage,2450,13504,1998,289,97,,Sold,,,http://www.redfin.com/MI/Portage/2582-Portside-Ave-49002/home/96191274,SW Michigan MLS,19017085,N,Y,42.1744047,-85.5588177
PAST SALE,,Single Family Residential,1603 Lake Ave,Portage,MI,49002,130000,,,,,11326,,,,,,,,http://www.redfin.com/MI/Portage/1603-Lake-Ave-49002/home/96156617,,,N,Y,42.1931179,-85.5708785
PAST SALE,March-20-2020,Single Family Residential,10080 Woodlawn Dr,Portage,MI,49002,149900,3,2.0,K20 - South Portage,1856,43429,1966,12,81,,Sold,,,http://www.redfin.com/MI/Portage/10080-Woodlawn-Dr-49002/home/111954399,SW Michigan MLS,19056451,N,Y,42.1710197,-85.5599033
PAST SALE,March-17-2020,Single Family Residential,10093 Woodlawn Dr,Portage,MI,49002,390500,3,1.5,K20 - South Portage,1150,10454,1965,15,340,,Sold,,,http://www.redfin.com/MI/Portage/10093-Woodlawn-Dr-49002/home/96175993,SW Michigan MLS,20010318,N,Y,42.1702116,-85.560819
PAST SALE,May-13-2019,Single Family Residential,6457 Winddrift Ave,Kalamazoo,MI,49009,325000,4,3.0,K22 - Oshtemo Twp,3805,62204,1983,324,85,,Sold,,,http://www.redfin.com/MI/Kalamazoo/6457-Winddrift-Ave-49009/home/111970919,SW Michigan MLS,19016644,N,Y,42.3128893,-85.6764346
PAST SALE,November-18-2019,Single Family Residential,8633 Pine Acres Dr,Kalamazoo,MI,49009,685000,4,3.5,K22 - Oshtemo Twp,4616,32844,2016,135,148,23,Sold,,,http://www.redfin.com/MI/Kalamazoo/8633-Pine-Acres-Dr-49009/home/111987051,SW Michigan MLS,19047578,N,Y,42.2752032,-85.7191637
PAST SALE,December-16-2019,Condo/Co-op,2466 Piers End Ct,Kalamazoo,MI,49009,566208,3,3.0,K22 - Oshtemo Twp,2611,7275,2018,107,217,235,Sold,,,http://www.redfin.com/MI/Kalamazoo/Piers-End-Ct-49009/home/145724519,SW Michigan MLS,19058153,N,Y,42.314691,-85.653196
PAST SALE,June-5-2019,Single Family Residential,5875 N Westnedge Ave,Kalamazoo,MI,49004,238000,3,3.0,K23 - Alamo & Cooper Twp,2396,23958,1989,301,99,,Sold,,,http://www.redfin.com/MI/Kalamazoo/5875-N-Westnedge-Ave-49004/home/96147993,SW Michigan MLS,19026642,N,Y,42.3456397,-85.590592
PAST SALE,October-11-2019,Vacant Land,410 G Ave W,Kalamazoo,MI,49004,9000,,,K11 - North To G Ave Parchment N To G Ave,,30492,,173,,,Sold,,,http://www.redfin.com/MI/KALAMAZOO/410-W-G-AVE-49004/home/111956588,SW Michigan MLS,18006817,N,Y,42.333155,-85.588374
PAST SALE,October-8-2019,Single Family Residential,5126 N Westnedge Ave,Kalamazoo,MI,49004,160000,3,2.0,K23 - Alamo & Cooper Twp,1400,13504,1951,176,114,,Sold,,,http://www.redfin.com/MI/Kalamazoo/5126-N-Westnedge-Ave-49004/home/111979767,SW Michigan MLS,19039929,N,Y,42.3345448,-85.5895472
PAST SALE,May-30-2019,Multi-Family (2-4 Unit),1119 Egleston,Kalamazoo,MI,49001,93000,,,K10 - Edison/Washington Sq,,5968,1915,307,,,Sold,,,http://www.redfin.com/MI/Kalamazoo/1119-Egleston-Ave-49001/home/111973627,SW Michigan MLS,19002741,N,Y,42.2766011,-85.5663391
PAST SALE,June-17-2019,Single Family Residential,1020 Reed Ave,Kalamazoo,MI,49001,91000,4,2.0,K10 - Edison/Washington Sq,1403,6621,1927,289,65,,Sold,,,http://www.redfin.com/MI/Kalamazoo/1020-Reed-Ave-49001/home/96842328,SW Michigan MLS,19014075,N,Y,42.2739625,-85.5668587
PAST SALE,September-12-2019,Single Family Residential,907 Mills St,Kalamazoo,MI,49001,16000,0,,K10 - Edison/Washington Sq,,6864,1905,202,,,Sold,,,http://www.redfin.com/MI/Kalamazoo/907-Mills-St-49001/home/96848072,SW Michigan MLS,19041175,N,Y,42.2826995,-85.5662153
PAST SALE,,Single Family Residential,1019 Egleston Ave,Kalamazoo,MI,49001,46000,,,,,6098,,,,,,,,http://www.redfin.com/MI/Kalamazoo/1019-Egleston-Ave-49001/home/111965530,,,N,Y,42.2766062,-85.5675765
PAST SALE,July-26-2019,Single Family Residential,3119 Woodhams Ave,Portage,MI,49002,480000,4,2.0,K20 - South Portage,2572,11939,1976,250,187,,Sold,,,http://www.redfin.com/MI/Portage/3119-Woodhams-Ave-49002/home/111957920,SW Michigan MLS,19006549,N,Y,42.1653883,-85.5517602
PAST SALE,August-19-2019,Single Family Residential,4657 Landing Way,Kalamazoo,MI,49048,286000,4,3.5,K13 - Comstock & Charleston,2961,18295,2006,226,97,4,Sold,,,http://www.redfin.com/MI/Kalamazoo/4657-Landing-Way-49048/home/96175396,SW Michigan MLS,19032696,N,Y,42.3298321,-85.4645904
PAST SALE,,Condo/Co-op,8822 Marsh Creek Cir,Galesburg,MI,49053,53000,,,,,,,,,,,,,http://www.redfin.com/MI/Galesburg/8822-Marsh-Creek-Cir-49053/home/96744492,,,N,Y,42.3222793,-85.457954
PAST SALE,November-6-2019,Single Family Residential,4297 Autumn Joy St,Galesburg,MI,49053,265900,4,3.5,K13 - Comstock & Charleston,2846,20700,2002,147,93,,Sold,,,http://www.redfin.com/MI/Galesburg/4297-Autumn-Joy-St-49053/home/96188388,SW Michigan MLS,19041706,N,Y,42.3262732,-85.4387573
PAST SALE,,Single Family Residential,3921 N 33rd St,Galesburg,MI,49053,274000,,,,,71874,,,,,,,,http://www.redfin.com/MI/Galesburg/3921-N-33rd-St-49053/home/96112407,,,N,Y,42.3240146,-85.44612
PAST SALE,,Condo/Co-op,8964 Compass Point Cir,Galesburg,MI,49053,312000,,,,,,,,,,,,,http://www.redfin.com/MI/Galesburg/8964-Compass-Point-Cir-49053/home/96165259,,,N,Y,42.3203313,-85.4539359
PAST SALE,March-20-2020,Single Family Residential,9268 Weathervane Trl,Galesburg,MI,49053,340000,4,3.5,K13 - Comstock & Charleston,3801,57499,2000,12,89,70,Sold,,,http://www.redfin.com/MI/Galesburg/9268-Weathervane-Trl-49053/home/96207077,SW Michigan MLS,20005591,N,Y,42.321911,-85.4453544
PAST SALE,,Condo/Co-op,206 Farmers Aly,Kalamazoo,MI,49007,305000,,,,,,,,,,,,,http://www.redfin.com/MI/Kalamazoo/206-Farmers-Aly-49007/home/111967584,,,N,Y,42.2905005,-85.5822812
PAST SALE,,Single Family Residential,8120 Gull Mnr,Richland,MI,49083,169900,,,,,21780,,,,,,,,http://www.redfin.com/MI/Richland/8120-Gull-Mnr-49083/home/111949166,,,N,Y,42.3623805,-85.4720211
PAST SALE,,Single Family Residential,424 Crooked Lake Dr W,Kalamazoo,MI,49009,400000,,,,,18592,,,,,,,,http://www.redfin.com/MI/Kalamazoo/424-Crooked-Lake-Dr-W-49009/home/111973215,,,N,Y,42.2043009,-85.713041
PAST SALE,,Single Family Residential,S Point Dr,Mattawan,MI,49071,680000,,,,,31292,,,,,,,,http://www.redfin.com/MI/Mattawan/S-Point-Dr-49071/home/96351647,,,N,Y,42.196855,-85.718953
PAST SALE,,Single Family Residential,8951 W R S Ave,Schoolcraft,MI,49087,240000,,,,,174240,,,,,,,,http://www.redfin.com/MI/Schoolcraft/8951-W-R-S-Ave-49087/home/169996059,,,N,Y,42.177234,-85.7244244
PAST SALE,August-20-2019,Single Family Residential,2916 Hill An Brook Dr,Portage,MI,49024,264000,4,2.5,K19 - North Portage,3036,36250,1956,225,87,,Sold,,,http://www.redfin.com/MI/Portage/2916-Hill-an-Brook-Dr-49024/home/111960761,SW Michigan MLS,19032593,N,Y,42.2435561,-85.6244369
PAST SALE,August-15-2019,Condo/Co-op,3827 Greenleaf Cir,Kalamazoo,MI,49008,150000,3,2.5,K04 - Oakwood-Parkview,1844,,1977,230,81,405,Sold,,,http://www.redfin.com/MI/Kalamazoo/3827-Greenleaf-Cir-49008/home/96669035,SW Michigan MLS,19010619,N,Y,42.2532641,-85.630772
PAST SALE,August-27-2019,Single Family Residential,3553 Whistling Ln,Portage,MI,49024,415000,5,3.5,K19 - North Portage,4107,14810,2001,218,101,,Sold,,,http://www.redfin.com/MI/Portage/3553-Whistling-Ln-49024/home/96428121,SW Michigan MLS,19031039,N,Y,42.2444872,-85.6318843
PAST SALE,June-19-2019,Single Family Residential,5728 Copperleaf Trail Trl,Portage,MI,49024,261000,4,2.5,K19 - North Portage,2075,6350,2018,287,126,,Sold,,,http://www.redfin.com/MI/Portage/5728-Copper-Leaf-Trl-49024/home/167112311,SW Michigan MLS,19028077,N,Y,42.2329879,-85.6345204
PAST SALE,August-23-2019,Condo/Co-op,4712 Weston Ave,Kalamazoo,MI,49006,125000,2,2.0,K07 - Westwood-NW Kalamazo,1527,,1993,222,82,140,Sold,,,http://www.redfin.com/MI/Kalamazoo/4712-Weston-Ave-49006/home/111995367,SW Michigan MLS,19032860,N,Y,42.3227337,-85.6449553
PAST SALE,October-15-2019,Single Family Residential,2223 Lansing Ave,Portage,MI,49002,96605,2,1.0,K19 - North Portage,747,12632,1950,169,129,,Sold,,,http://www.redfin.com/MI/Portage/2223-Lansing-Ave-49002/home/96203362,SW Michigan MLS,19031185,N,Y,42.2200137,-85.5628383
PAST SALE,,Single Family Residential,918 Clinton Ave,Kalamazoo,MI,49001,89500,,,,,4356,,,,,,,,http://www.redfin.com/MI/Kalamazoo/918-Clinton-Ave-49001/home/96355690,,,N,Y,42.2753169,-85.56893
PAST SALE,,Single Family Residential,441 Clinton Ave,Kalamazoo,MI,49001,78000,,,,,4792,,,,,,,,http://www.redfin.com/MI/Kalamazoo/441-Clinton-Ave-49001/home/96375194,,,N,Y,42.275623,-85.5756691
PAST SALE,,Single Family Residential,511 Reed Ave,Kalamazoo,MI,49001,67000,,,,,5227,,,,,,,,http://www.redfin.com/MI/Kalamazoo/511-Reed-Ave-49001/home/96347873,,,N,Y,42.2743568,-85.5740942
PAST SALE,November-8-2019,Single Family Residential,517 Marketplace Blvd,Kalamazoo,MI,49001,170000,3,2.5,K10 - Edison/Washington Sq,1792,9583,2011,145,95,,Sold,,,http://www.redfin.com/MI/Kalamazoo/517-Marketplace-Blvd-49001/home/96565682,SW Michigan MLS,19046294,N,Y,42.2788839,-85.5738932
PAST SALE,December-31-2019,Single Family Residential,928 Wickford Dr,Kalamazoo,MI,49009,285000,4,3.5,K22 - Oshtemo Twp,3515,34848,1991,92,81,,Sold,,,http://www.redfin.com/MI/Kalamazoo/928-Wickford-Dr-49009/home/96242344,SW Michigan MLS,20001040,N,Y,42.2966057,-85.7584736
PAST SALE,,Single Family Residential,26580 M-43,Mattawan,MI,49071,110700,,,,,620983,,,,,,,,http://www.redfin.com/MI/Mattawan/26580-M-43-49071/home/137033002,,,N,Y,42.2983722,-85.8101636
PAST SALE,July-26-2019,Single Family Residential,1979 Leigh Ave,Kalamazoo,MI,49048,146500,3,1.0,K13 - Comstock & Charleston,1401,19166,1980,250,105,,Sold,,,http://www.redfin.com/MI/Kalamazoo/1979-Leigh-Ave-49048/home/96268768,SW Michigan MLS,19027627,N,Y,42.3066121,-85.5285131
PAST SALE,,Single Family Residential,6374 East E Ave,Richland,MI,49083,314900,,,,,108900,,,,,,,,http://www.redfin.com/MI/Richland/6374-East-E-Ave-49083/home/111980977,,,N,Y,42.3611022,-85.5063822
PAST SALE,June-19-2019,Single Family Residential,3427 Enterprise Dr,Kalamazoo,MI,49004,139900,3,1.0,K11 - North To G Ave Parchment N To G Ave,1022,6970,1958,287,137,,Sold,,,http://www.redfin.com/MI/Kalamazoo/3427-Enterprise-Dr-49004/home/111986701,SW Michigan MLS,19021592,N,Y,42.329845,-85.5374434
PAST SALE,July-12-2019,Single Family Residential,5801 F Ave E,Kalamazoo,MI,49004,227000,3,2.0,K15 - Richland & Ross Twp,1560,206039,1900,264,146,,Sold,,,http://www.redfin.com/MI/KALAMAZOO/5801-E-F-AVE-49004/home/96383234,SW Michigan MLS,19026101,N,Y,42.348529,-85.517004
PAST SALE,July-26-2019,Single Family Residential,1985 N 9th St,Kalamazoo,MI,49009,270000,4,3.0,K22 - Oshtemo Twp,3240,217800,1964,250,83,,Sold,,,http://www.redfin.com/MI/Kalamazoo/1985-N-9th-St-49009/home/96365492,SW Michigan MLS,19012968,N,Y,42.3064344,-85.6846276
PAST SALE,July-12-2019,Single Family Residential,3939 Fieldstone Cir,Galesburg,MI,49053,395000,4,3.5,K13 - Comstock & Charleston,3767,45738,1994,264,105,,Sold,,,http://www.redfin.com/MI/Galesburg/3939-Fieldstone-Cir-49053/home/96378509,SW Michigan MLS,19020520,N,Y,42.3239669,-85.4521835
PAST SALE,July-22-2019,Single Family Residential,9405 Treetop Dr,Galesburg,MI,49053,235000,4,2.5,K13 - Comstock & Charleston,2513,15987,1987,254,94,,Sold,,,http://www.redfin.com/MI/Galesburg/9405-Treetop-Dr-49053/home/111955284,SW Michigan MLS,19018852,N,Y,42.3313445,-85.444609
PAST SALE,,Single Family Residential,1415 Nichols Rd,Kalamazoo,MI,49006,210000,,,,,18731,,,,,,,,http://www.redfin.com/MI/Kalamazoo/1415-Nichols-Rd-49006/home/111946862,,,N,Y,42.305626,-85.6291338
PAST SALE,November-15-2019,Single Family Residential,405 Park Ave,Parchment,MI,49004,308000,4,4.0,K11 - North To G Ave Parchment N To G Ave,4851,19200,1937,138,63,,Sold,,,http://www.redfin.com/MI/Parchment/405-Park-Ave-49004/home/96341725,SW Michigan MLS,19036731,N,Y,42.3258741,-85.5632805
PAST SALE,October-11-2019,Single Family Residential,712 Groveland Ave,Kalamazoo,MI,49004,148500,3,2.0,K11 - North To G Ave Parchment N To G Ave,1432,8712,1960,173,104,,Sold,,,http://www.redfin.com/MI/Parchment/712-Groveland-Ave-49004/home/96447724,SW Michigan MLS,19041587,N,Y,42.3318309,-85.5621331
PAST SALE,November-25-2019,Single Family Residential,10925 E Fg Ave,Richland,MI,49083,603000,5,3.5,K15 - Richland & Ross Twp,3233,1524600,1962,128,187,,Sold,,,http://www.redfin.com/MI/Richland/10925-E-F-G-Ave-49083/home/96656345,SW Michigan MLS,18049194,N,Y,42.343729,-85.418653
PAST SALE,November-22-2019,Single Family Residential,1857 W F Ave,Kalamazoo,MI,49009,155400,3,1.0,K23 - Alamo & Cooper Twp,1180,30012,1952,131,132,,Sold,,,http://www.redfin.com/MI/Kalamazoo/1857-W-F-Ave-49009/home/111973306,SW Michigan MLS,19037623,N,Y,42.3470954,-85.6110614
PAST SALE,November-25-2019,Single Family Residential,2912 Asbury Ave,Kalamazoo,MI,49048,150000,5,2.0,K12 - East to Twp Line Eastwood,2204,17158,1978,128,68,,Sold,,,http://www.redfin.com/MI/Kalamazoo/2912-Asbury-Ave-49048/home/96443661,SW Michigan MLS,19043186,N,Y,42.309833,-85.5436977
PAST SALE,November-22-2019,Single Family Residential,1311 Upland Dr,Kalamazoo,MI,49048,60000,3,1.0,K12 - East to Twp Line Eastwood,1276,11631,1941,131,47,,Sold,,,http://www.redfin.com/MI/Kalamazoo/1311-Upland-Dr-49048/home/96567436,SW Michigan MLS,19045405,N,Y,42.3046734,-85.5423705
PAST SALE,November-26-2019,Single Family Residential,4441 Willow Point Ln,Kalamazoo,MI,49004,197000,3,2.0,K07 - Westwood-NW Kalamazo,1570,14549,1999,127,125,,Sold,,,http://www.redfin.com/MI/Kalamazoo/4441-Willow-Point-Ln-49004/home/96131078,SW Michigan MLS,19042816,N,Y,42.327537,-85.6211225
PAST SALE,,Single Family Residential,1925 Douglas Ave,Kalamazoo,MI,49007,45000,,,,,41382,,,,,,,,http://www.redfin.com/MI/Kalamazoo/1925-Douglas-Ave-49007/home/96836998,,,N,Y,42.309944,-85.6033888
PAST SALE,December-13-2019,Single Family Residential,3120 Nichols Rd,Kalamazoo,MI,49004,165000,3,2.0,K07 - Westwood-NW Kalamazo,1506,11064,1960,110,110,,Sold,,,http://www.redfin.com/MI/Kalamazoo/3120-Nichols-Rd-49004/home/96187481,SW Michigan MLS,19046825,N,Y,42.3221357,-85.6285114
PAST SALE,January-3-2020,Single Family Residential,4738 Pepper Bush Ln,Kalamazoo,MI,49004,197000,4,3.0,K07 - Westwood-NW Kalamazo,2244,10880,1994,89,88,,Sold,,,http://www.redfin.com/MI/Kalamazoo/4738-Pepper-Bush-Ln-49004/home/96443243,SW Michigan MLS,19050114,N,Y,42.3306481,-85.6241746
PAST SALE,December-31-2019,Multi-Family (2-4 Unit),1922 Sunnyside Dr,Kalamazoo,MI,49048,235000,2,15.0,K13 - Comstock & Charleston,,22390,1965,92,,,Sold,,,http://www.redfin.com/MI/Kalamazoo/1922-Sunnyside-Dr-49048/home/111969706,SW Michigan MLS,19054170,N,Y,42.3103502,-85.542872
PAST SALE,December-16-2019,Condo/Co-op,2574 Piers End Ln,Kalamazoo,MI,49009,456891,4,3.0,K22 - Oshtemo Twp,1692,6490,2019,107,270,235,Sold,,,http://www.redfin.com/MI/Kalamazoo/Piers-End-Ln-49009/home/145724531,SW Michigan MLS,19058163,N,Y,42.316125,-85.654475
PAST SALE,January-7-2020,Single Family Residential,3849 Briarpatch Cir,Galesburg,MI,49053,350000,5,3.5,K13 - Comstock & Charleston,3926,37330,1995,85,89,67,Sold,,,http://www.redfin.com/MI/Galesburg/3849-Briarpatch-Cir-49053/home/96590553,SW Michigan MLS,19046572,N,Y,42.3210579,-85.4519216
PAST SALE,March-24-2020,Single Family Residential,1024 Ampersee Ave,Kalamazoo,MI,49001,69900,2,1.0,K12 - East to Twp Line Eastwood,720,7260,1952,8,97,,Sold,,,http://www.redfin.com/MI/Kalamazoo/1024-Ampersee-Ave-49048/home/96697913,SW Michigan MLS,20003525,N,Y,42.301598,-85.5704496
PAST SALE,May-31-2019,Single Family Residential,22322 Woodhenge Dr,Mattawan,MI,49071,192000,2,1.5,K86 - Antwerp Twp,2133,21780,1973,306,90,,Sold,,,http://www.redfin.com/MI/Mattawan/22322-Woodhenge-Dr-49071/home/137227271,SW Michigan MLS,19013202,N,Y,42.2444003,-85.7693478
PAST SALE,May-28-2019,Single Family Residential,10850 Deerfield Trl,Kalamazoo,MI,49009,350000,5,3.5,K25 - Texas Township,3091,36590,2003,309,113,,Sold,,,http://www.redfin.com/MI/Kalamazoo/10850-Deerfield-Trl-49009/home/96391201,SW Michigan MLS,19007875,N,Y,42.2384578,-85.7620385
PAST SALE,,Single Family Residential,5549 Embassy St,Kalamazoo,MI,49009,528000,,,,,79987,,,,,,,,http://www.redfin.com/MI/Kalamazoo/5549-Embassy-St-49009/home/96293549,,,N,Y,42.2364008,-85.7610172
PAST SALE,August-30-2019,Single Family Residential,49955 Jasmine Way,Mattawan,MI,49071,287600,4,2.5,K86 - Antwerp Twp,2795,20791,1991,215,103,,Sold,,,http://www.redfin.com/MI/Mattawan/49955-Jasmine-Way-49071/home/96158814,SW Michigan MLS,19033361,N,Y,42.237424,-85.7679061
PAST SALE,April-25-2019,Single Family Residential,5913 Embassy St,Kalamazoo,MI,49009,425000,5,3.5,K25 - Texas Township,3354,34848,2009,342,127,,Sold,,,http://www.redfin.com/MI/Kalamazoo/5913-Embassy-St-49009/home/96409052,SW Michigan MLS,18050602,N,Y,42.2311887,-85.7605921
PAST SALE,April-4-2019,Single Family Residential,6272 High Pointe Cir,Portage,MI,49024,327500,4,2.5,K19 - North Portage,4110,27878,1988,363,80,,Sold,,,http://www.redfin.com/MI/Portage/6272-High-Pointe-Cir-49024/home/96548889,SW Michigan MLS,18053217,N,Y,42.226278,-85.6309407
PAST SALE,,Single Family Residential,5941 N 24th St,Kalamazoo,MI,49004,205000,,,,,66211,,,,,,,,http://www.redfin.com/MI/Kalamazoo/5941-N-24th-St-49004/home/111964642,,,N,Y,42.3462849,-85.5318119
PAST SALE,June-14-2019,Single Family Residential,7666 Stermer Dr,Kalamazoo,MI,49048,201000,3,3.0,K16 - Pavillion & Climax Tw,1900,29621,2008,292,106,,Sold,,,http://www.redfin.com/MI/Kalamazoo/7666-Stermer-Dr-49048/home/96189880,SW Michigan MLS,19018770,N,Y,42.2403064,-85.478585
PAST SALE,June-12-2019,Single Family Residential,9349 E O Ave,Kalamazoo,MI,49048,219000,3,1.0,K16 - Pavillion & Climax Tw,1008,287496,1972,294,217,,Sold,,,http://www.redfin.com/MI/Kalamazoo/9349-E-O-Ave-49048/home/96651978,SW Michigan MLS,19017759,N,Y,42.2349704,-85.4450578
PAST SALE,June-24-2019,Single Family Residential,7537 E N Ave,Kalamazoo,MI,49048,125000,3,2.0,K13 - Comstock & Charleston,1664,17424,1955,282,75,,Sold,,,http://www.redfin.com/MI/Kalamazoo/7537-E-N-Ave-49048/home/111960958,SW Michigan MLS,18057321,N,Y,42.2452174,-85.4812425
PAST SALE,September-17-2019,Single Family Residential,10485 E Hj Ave,Galesburg,MI,49053,170000,3,1.0,K13 - Comstock & Charleston,1310,148104,1955,197,130,,Sold,,,http://www.redfin.com/MI/Galesburg/10485-E-H-J-Ave-49053/home/111959493,SW Michigan MLS,19036059,N,Y,42.3108501,-85.4240359
PAST SALE,August-2-2019,Single Family Residential,730 S 35th St,Galesburg,MI,49053,100000,2,1.0,K13 - Comstock & Charleston,912,10454,1969,243,110,,Sold,,,http://www.redfin.com/MI/Galesburg/730-S-35th-St-49053/home/96257574,SW Michigan MLS,19023722,N,Y,42.2820702,-85.4292734
PAST SALE,June-21-2019,Single Family Residential,44905 Hayden St,Mattawan,MI,49071,445000,5,3.5,K81 - Waverly & Almena Twp,3610,104544,2001,285,123,,Sold,,,http://www.redfin.com/MI/Mattawan/44905-Hayden-St-49071/home/96399203,SW Michigan MLS,19012021,N,Y,42.255329,-85.8046785
PAST SALE,,Single Family Residential,7742 E Mn Ave,Kalamazoo,MI,49048,187600,,,,,524027,,,,,,,,http://www.redfin.com/MI/Kalamazoo/7742-E-Mn-Ave-49048/home/169995363,,,N,Y,42.2501476,-85.4784342
